gap_duration,contrast,n_flashes,response,rt,subject
21,0.5,2,1,1.029296875,30
7,0.5,2,0,1.171875,30
0,0.5,1,0,0.732421875,30
0,1,1,0,0.712890625,30
35,1,2,1,0.85546875,30
0,1,1,0,1.93359375,30
14,1,2,1,0.755859375,30
42,0.5,2,1,0.830078125,30
0,0.5,1,0,0.7578125,30
0,1,1,0,0.736328125,30
21,1,2,1,0.78515625,30
28,0.5,2,1,1.322265625,30
0,1,1,0,0.7578125,30
14,0.5,2,1,0.69921875,30
14,0.5,2,1,0.703125,30
0,0.5,1,0,1.056640625,30
0,0.5,1,0,0.712890625,30
28,1,2,1,0.859375,30
0,1,1,0,0.77734375,30
7,1,2,0,1.28125,30
0,0.5,1,0,0.78125,30
21,1,2,1,0.716796875,30
0,1,1,0,1.125,30
7,0.5,2,0,0.806640625,30
28,1,2,1,0.716796875,30
7,0.5,2,0,0.78125,30
0,1,1,0,0.916015625,30
42,1,2,1,0.630859375,30
0,0.5,1,0,0.76953125,30
14,1,2,1,0.623046875,30
0,1,1,0,0.673828125,30
0,1,1,0,0.69140625,30
0,0.5,1,0,0.673828125,30
7,0.5,2,0,0.51171875,30
28,0.5,2,1,0.748046875,30
0,1,1,0,0.615234375,30
14,1,2,1,0.68359375,30
28,1,2,1,0.6640625,30
0,0.5,1,0,0.677734375,30
42,1,2,1,0.67578125,30
0,1,1,0,1.12109375,30
0,0.5,1,0,0.80078125,30
21,0.5,2,1,1.701171875,30
42,0.5,2,1,0.69140625,30
0,0.5,1,0,0.611328125,30
14,0.5,2,1,0.75,30
0,1,1,0,0.765625,30
42,0.5,2,1,0.75,30
0,0.5,1,0,0.66015625,30
0,0.5,1,0,0.853515625,30
42,0.5,2,1,0.787109375,30
0,0.5,1,0,0.59765625,30
28,1,2,1,0.583984375,30
7,1,2,0,1.126953125,30
21,0.5,2,1,1.666015625,30
7,0.5,2,0,0.697265625,30
21,1,2,1,1.025390625,30
28,0.5,2,1,2.03125,30
0,0.5,1,0,0.6796875,30
0,1,1,0,0.732421875,30
35,0.5,2,1,0.685546875,30
14,1,2,1,0.7734375,30
7,1,2,0,0.671875,30
0,1,1,0,0.734375,30
0,0.5,1,0,0.74609375,30
0,1,1,0,0.625,30
14,0.5,2,1,1.2890625,30
0,0.5,1,0,0.7109375,30
0,0.5,1,0,0.865234375,30
21,1,2,1,0.8046875,30
0,1,1,0,1.130859375,30
0,1,1,1,2.1328125,30
0,1,1,1,1.578125,30
0,0.5,1,0,1.2265625,30
0,0.5,1,0,0.70703125,30
0,0.5,1,0,0.611328125,30
0,1,1,0,1.638671875,30
0,0.5,1,0,0.94921875,30
0,0.5,1,0,0.896484375,30
0,0.5,1,0,0.91015625,30
0,1,1,0,1.8828125,30
0,1,1,1,1.748046875,30
0,1,1,1,1.380859375,30
14,0.5,2,1,1.509765625,30
0,0.5,1,0,0.796875,30
0,1,1,1,1.32421875,30
0,1,1,0,0.83984375,30
0,0.5,1,0,0.80859375,30
42,0.5,2,1,0.84765625,30
0,0.5,1,0,0.720703125,30
42,0.5,2,1,0.625,30
28,1,2,1,0.671875,30
7,0.5,2,0,0.78125,30
0,1,1,0,0.7265625,30
0,0.5,1,0,0.697265625,30
14,1,2,1,1.05859375,30
42,0.5,2,1,0.7578125,30
7,1,2,0,0.796875,30
14,1,2,1,2.0625,30
0,0.5,1,0,0.736328125,30
0,1,1,0,1.166015625,30
0,1,1,0,1.068359375,30
0,0.5,1,0,0.625,30
28,0.5,2,1,0.7265625,30
0,0.5,1,0,0.751953125,30
0,0.5,1,0,0.728515625,30
21,1,2,1,0.7265625,30
0,1,1,0,0.888671875,30
0,1,1,0,0.8828125,30
14,0.5,2,0,1.287109375,30
14,0.5,2,1,2.458984375,30
0,0.5,1,0,0.78515625,30
0,0.5,1,0,1.025390625,30
0,0.5,1,0,1.94921875,30
28,1,2,1,0.8515625,30
0,1,1,0,0.849609375,30
0,1,1,0,1.005859375,30
0,1,1,0,0.806640625,30
0,1,1,0,0.673828125,30
21,0.5,2,1,0.697265625,30
7,0.5,2,0,0.74609375,30
0,1,1,0,0.646484375,31
42,1,2,1,0.3828125,31
28,1,2,1,0.548828125,31
7,0.5,2,0,0.4765625,31
0,1,1,0,0.59375,31
0,0.5,1,0,0.55078125,31
0,1,1,0,0.546875,31
0,0.5,1,0,0.58203125,31
0,1,1,0,0.59375,31
7,1,2,0,0.572265625,31
0,0.5,1,0,1.12890625,31
0,1,1,0,0.625,31
35,0.5,2,1,0.544921875,31
28,1,2,1,0.482421875,31
0,1,1,0,0.6796875,31
7,1,2,0,1.056640625,31
0,1,1,0,0.458984375,31
42,1,2,1,0.525390625,31
0,1,1,0,0.6015625,31
0,0.5,1,0,0.70703125,31
28,0.5,2,1,0.857421875,31
21,1,2,1,0.46484375,31
21,0.5,2,0,0.55078125,31
28,0.5,2,1,0.431640625,31
0,0.5,1,0,0.4921875,31
35,1,2,1,0.580078125,31
14,1,2,0,0.58984375,31
42,1,2,1,0.560546875,31
14,1,2,0,0.759765625,31
7,1,2,0,0.693359375,31
0,1,1,0,0.564453125,31
0,0.5,1,0,0.529296875,31
21,0.5,2,1,0.55078125,31
42,0.5,2,1,0.591796875,31
14,1,2,0,0.658203125,31
7,1,2,0,0.587890625,31
0,0.5,1,0,0.60546875,31
35,1,2,1,0.56640625,31
35,1,2,1,0.470703125,31
14,0.5,2,0,0.587890625,31
0,0.5,1,0,0.60546875,31
21,0.5,2,1,0.5546875,31
21,0.5,2,1,0.689453125,31
21,1,2,1,0.576171875,31
21,0.5,2,1,0.4609375,31
7,1,2,0,0.515625,31
28,0.5,2,1,0.54296875,31
42,1,2,1,0.42578125,31
0,1,1,0,0.54296875,31
14,0.5,2,0,0.583984375,31
14,1,2,1,0.89453125,31
28,0.5,2,1,0.478515625,31
0,0.5,1,0,0.53515625,31
42,1,2,1,0.431640625,31
28,1,2,1,0.47265625,31
0,1,1,0,0.44921875,31
0,1,1,0,0.466796875,31
0,1,1,0,0.51171875,31
0,0.5,1,0,0.533203125,31
28,1,2,1,0.427734375,31
14,0.5,2,0,0.55859375,31
35,0.5,2,1,0.548828125,31
35,1,2,1,0.529296875,31
21,1,2,1,0.38671875,31
0,0.5,1,0,0.43359375,31
28,1,2,1,0.517578125,31
21,0.5,2,1,0.490234375,31
0,0.5,1,0,0.59375,31
0,0.5,1,0,0.865234375,31
21,0.5,2,1,0.541015625,31
0,1,1,0,0.69921875,31
0,0.5,1,0,0.6484375,31
0,0.5,1,0,0.685546875,31
0,1,1,0,0.57421875,31
21,1,2,1,0.494140625,31
0,1,1,0,0.66796875,31
28,1,2,1,0.578125,31
0,1,1,0,0.6328125,31
0,1,1,0,0.76171875,31
28,0.5,2,1,0.546875,31
35,0.5,2,1,0.53125,31
0,1,1,0,0.740234375,31
0,0.5,1,0,0.58203125,31
21,0.5,2,1,0.53515625,31
7,1,2,0,0.552734375,31
28,0.5,2,1,0.51171875,31
0,0.5,1,0,0.607421875,31
0,0.5,1,0,0.701171875,31
0,0.5,1,0,0.62109375,31
0,1,1,0,0.515625,31
28,0.5,2,1,0.728515625,31
7,0.5,2,1,0.66796875,31
0,0.5,1,0,0.525390625,31
0,1,1,0,0.685546875,31
0,0.5,1,0,0.501953125,31
7,1,2,0,0.400390625,31
0,1,1,0,0.455078125,31
35,0.5,2,1,0.509765625,31
0,1,1,1,0.4765625,31
35,0.5,2,1,0.400390625,31
0,1,1,0,0.60546875,31
14,1,2,1,0.552734375,31
28,1,2,1,0.4375,31
0,1,1,0,0.5625,31
35,0.5,2,1,0.474609375,31
0,1,1,0,0.59765625,31
14,1,2,1,0.75,31
7,0.5,2,1,0.69140625,31
28,1,2,1,0.587890625,31
35,1,2,1,0.5,31
0,1,1,0,0.623046875,31
0,0.5,1,0,0.638671875,31
42,0.5,2,1,0.55078125,31
35,1,2,1,0.5234375,31
0,1,1,0,0.65625,31
0,0.5,1,0,0.705078125,31
7,0.5,2,0,0.525390625,31
7,0.5,2,0,0.490234375,31
21,1,2,1,0.51953125,31
28,1,2,1,0.462890625,31
0,0.5,1,0,0.720703125,31
28,0.5,2,1,0.462890625,31
28,0.5,2,1,0.36328125,31
21,1,2,1,0.4296875,31
0,0.5,1,0,0.703125,31
14,0.5,2,0,0.59375,31
21,1,2,1,0.541015625,31
21,1,2,1,0.435546875,31
35,0.5,2,1,0.50390625,31
28,0.5,2,1,0.416015625,31
0,0.5,1,0,0.529296875,31
0,1,1,0,0.564453125,31
35,1,2,1,0.599609375,31
0,1,1,0,0.505859375,31
0,0.5,1,0,0.66796875,31
21,0.5,2,1,0.525390625,31
0,0.5,1,1,0.716796875,31
28,0.5,2,1,0.48828125,31
21,0.5,2,1,0.390625,31
0,1,1,0,1.01953125,31
0,1,1,0,0.59375,31
0,1,1,0,2.193359375,31
21,0.5,2,1,0.41015625,31
0,1,1,0,0.552734375,31
0,0.5,1,0,0.765625,31
21,0.5,2,1,0.51171875,31
35,0.5,2,1,0.455078125,31
21,0.5,2,1,0.44140625,31
0,0.5,1,0,0.623046875,31
7,1,2,0,0.6875,31
0,0.5,1,0,0.953125,31
0,0.5,1,0,0.45703125,31
0,1,1,0,0.55078125,31
7,1,2,0,0.419921875,31
14,0.5,2,0,0.068359375,31
0,0.5,1,0,0.349609375,31
42,1,2,1,0.587890625,31
0,0.5,1,0,0.5390625,31
35,1,2,1,0.75,31
0,0.5,1,0,0.55859375,31
7,0.5,2,0,3.927734375,31
0,1,1,0,0.703125,31
42,1,2,1,0.4921875,31
0,0.5,1,0,0.794921875,31
14,1,2,0,0.658203125,31
0,0.5,1,0,0.513671875,31
14,0.5,2,0,0.642578125,31
21,0.5,2,1,0.505859375,31
0,1,1,1,0.603515625,31
42,1,2,1,0.490234375,31
0,0.5,1,0,0.466796875,31
0,1,1,0,0.45703125,31
0,0.5,1,0,0.65234375,31
0,1,1,0,0.55078125,31
0,0.5,1,0,0.591796875,31
14,1,2,0,0.50390625,31
14,0.5,2,0,0.599609375,31
14,0.5,2,0,0.4140625,31
0,0.5,1,0,0.490234375,31
7,1,2,0,0.54296875,31
0,1,1,0,0.375,31
0,1,1,0,0.41015625,31
14,1,2,0,0.689453125,31
0,0.5,1,0,0.626953125,31
42,0.5,2,1,0.3515625,31
42,0.5,2,1,0.42578125,31
0,1,1,0,0.451171875,31
0,0.5,1,0,0.46484375,31
0,0.5,1,0,0.439453125,31
0,0.5,1,0,0.423828125,31
0,1,1,0,0.53125,31
0,0.5,1,0,0.470703125,31
35,0.5,2,0,0.6953125,31
0,0.5,1,0,0.587890625,31
0,1,1,0,0.5859375,31
0,1,1,0,0.59765625,31
28,0.5,2,1,0.47265625,31
0,0.5,1,0,0.611328125,31
42,1,2,1,0.7265625,31
0,1,1,0,0.52734375,31
0,0.5,1,0,0.51171875,31
28,1,2,1,0.578125,31
7,0.5,2,0,0.771484375,31
14,1,2,0,0.708984375,31
0,0.5,1,0,0.599609375,31
0,0.5,1,0,0.9140625,31
0,0.5,1,0,0.53515625,31
0,1,1,0,0.51171875,31
35,0.5,2,1,0.513671875,31
7,1,2,0,0.5859375,31
0,1,1,0,0.640625,31
7,1,2,0,0.681640625,31
14,0.5,2,0,0.61328125,31
21,1,2,1,0.4453125,31
0,1,1,0,0.568359375,31
0,1,1,0,0.837890625,31
14,1,2,1,0.5078125,31
0,1,1,0,0.58203125,31
0,1,1,0,0.533203125,31
0,0.5,1,0,0.55078125,31
0,1,1,0,0.94140625,31
0,0.5,1,0,0.576171875,31
0,1,1,0,0.404296875,31
7,0.5,2,0,0.43359375,31
0,0.5,1,0,0.337890625,31
0,1,1,0,1.16796875,31
0,1,1,0,0.544921875,31
28,0.5,2,1,0.453125,31
35,1,2,1,0.37890625,31
7,0.5,2,0,0.49609375,31
21,1,2,1,0.53515625,31
0,1,1,0,0.537109375,31
0,1,1,0,2.404296875,31
0,0.5,1,0,0.61328125,31
0,0.5,1,0,0.6328125,31
0,1,1,0,0.986328125,31
42,0.5,2,0,0.421875,31
14,0.5,2,0,0.65234375,31
0,0.5,1,0,0.458984375,31
0,1,1,0,0.537109375,31
35,1,2,1,0.4296875,31
14,1,2,0,0.462890625,31
0,1,1,0,0.595703125,31
42,1,2,1,0.53125,31
21,0.5,2,1,0.63671875,31
7,0.5,2,0,0.56640625,31
0,0.5,1,0,0.6171875,31
0,1,1,0,0.66796875,31
0,0.5,1,0,1.1796875,31
35,1,2,1,1.005859375,31
0,1,1,0,0.654296875,31
0,1,1,0,0.73046875,31
14,1,2,0,0.677734375,31
42,0.5,2,1,0.587890625,31
0,0.5,1,0,0.658203125,31
0,1,1,0,0.578125,31
21,1,2,1,0.548828125,31
28,0.5,2,1,1.29296875,31
0,1,1,0,1.017578125,31
14,0.5,2,1,0.474609375,31
14,0.5,2,1,0.50390625,31
0,0.5,1,0,0.505859375,31
0,0.5,1,0,0.4921875,31
28,1,2,1,0.578125,31
0,1,1,0,0.595703125,31
7,1,2,0,0.615234375,31
0,0.5,1,0,0.63671875,31
21,1,2,0,0.65625,31
0,1,1,0,0.72265625,31
7,0.5,2,0,0.556640625,31
28,1,2,1,0.552734375,31
7,0.5,2,0,0.611328125,31
0,1,1,0,0.126953125,31
42,1,2,1,0.541015625,31
0,0.5,1,0,0.5390625,31
7,1,2,0,0.56640625,31
14,0.5,2,0,0.455078125,31
14,1,2,0,0.34765625,31
0,1,1,0,0.55078125,31
0,1,1,0,0.537109375,31
0,0.5,1,0,0.5078125,31
7,0.5,2,0,0.40234375,31
28,0.5,2,1,0.59765625,31
0,1,1,0,0.48828125,31
14,1,2,0,0.44921875,31
28,1,2,1,0.55859375,31
0,0.5,1,0,0.591796875,31
42,1,2,1,0.48828125,31
0,1,1,0,0.474609375,31
0,0.5,1,0,0.662109375,31
21,0.5,2,1,0.60546875,31
42,0.5,2,1,0.5703125,31
0,0.5,1,0,0.56640625,31
14,0.5,2,0,0.693359375,31
0,1,1,0,0.630859375,31
42,0.5,2,1,1.474609375,31
0,0.5,1,0,0.53515625,31
0,0.5,1,0,0.732421875,31
42,0.5,2,1,0.7578125,31
0,0.5,1,0,0.494140625,31
28,1,2,1,0.626953125,31
7,1,2,0,0.6015625,31
21,0.5,2,1,0.556640625,31
7,0.5,2,0,0.5625,31
21,1,2,1,0.892578125,31
7,0.5,2,0,0.76171875,31
0,0.5,1,0,0.673828125,31
28,0.5,2,1,0.5078125,31
0,0.5,1,0,0.833984375,31
0,1,1,0,0.626953125,31
35,0.5,2,1,0.439453125,31
14,1,2,0,0.69921875,31
0,1,1,0,0.513671875,31
0,0.5,1,0,0.615234375,31
0,1,1,0,0.798828125,31
14,0.5,2,1,1.4296875,31
0,0.5,1,0,0.529296875,31
0,0.5,1,0,0.9765625,31
21,1,2,1,0.482421875,31
0,1,1,0,0.755859375,31
0,1,1,0,0.703125,31
0,1,1,0,0.6875,31
0,0.5,1,0,0.486328125,31
0,0.5,1,0,0.52734375,31
0,0.5,1,0,0.595703125,31
0,1,1,0,0.939453125,31
0,0.5,1,0,0.66015625,31
0,0.5,1,0,0.58203125,31
0,0.5,1,0,0.404296875,31
0,1,1,0,0.453125,31
0,1,1,0,0.763671875,31
0,1,1,0,0.458984375,31
14,0.5,2,0,0.51953125,31
0,0.5,1,0,0.611328125,31
0,1,1,0,0.72265625,31
0,1,1,0,0.396484375,31
0,0.5,1,0,0.404296875,31
42,0.5,2,1,0.92578125,31
0,0.5,1,0,0.537109375,31
42,0.5,2,1,0.685546875,31
28,1,2,1,0.71875,31
7,0.5,2,0,0.572265625,31
0,1,1,0,0.6015625,31
0,0.5,1,0,0.7265625,31
14,1,2,1,0.583984375,31
42,0.5,2,1,0.517578125,31
7,1,2,0,0.556640625,31
14,1,2,0,0.564453125,31
0,0.5,1,0,0.681640625,31
0,1,1,0,1.15234375,31
0,1,1,0,0.580078125,31
0,0.5,1,0,1.384765625,31
28,0.5,2,1,0.767578125,31
0,0.5,1,0,0.875,31
0,0.5,1,0,0.802734375,31
21,1,2,1,0.916015625,31
0,1,1,0,1.0390625,31
0,1,1,0,0.671875,31
14,0.5,2,0,0.734375,31
14,0.5,2,0,0.59375,31
0,0.5,1,0,0.544921875,31
0,0.5,1,0,0.494140625,31
0,0.5,1,0,0.58984375,31
28,1,2,1,1.607421875,31
0,1,1,0,0.580078125,31
0,1,1,0,0.517578125,31
0,1,1,0,0.765625,31
21,0.5,2,1,0.65625,31
7,0.5,2,1,1.01171875,31
0,1,1,0,0.83203125,32
42,1,2,1,0.66796875,32
28,1,2,1,0.7578125,32
7,0.5,2,0,0.662109375,32
0,1,1,0,0.591796875,32
0,0.5,1,0,0.56640625,32
0,1,1,0,0.552734375,32
0,0.5,1,0,0.583984375,32
0,1,1,0,0.677734375,32
7,1,2,0,0.626953125,32
0,0.5,1,0,0.580078125,32
0,1,1,0,0.6171875,32
35,0.5,2,1,0.603515625,32
28,1,2,1,0.67578125,32
0,1,1,0,0.64453125,32
7,1,2,0,0.662109375,32
0,1,1,0,0.6875,32
42,1,2,1,0.85546875,32
0,1,1,0,0.6640625,32
0,0.5,1,0,0.541015625,32
28,0.5,2,1,0.462890625,32
21,1,2,1,0.5703125,32
21,0.5,2,0,0.591796875,32
28,0.5,2,1,0.693359375,32
0,0.5,1,0,0.70703125,32
35,1,2,1,0.6640625,32
14,1,2,0,0.71484375,32
42,1,2,1,0.642578125,32
14,1,2,1,0.892578125,32
7,1,2,0,0.63671875,32
0,1,1,0,0.76171875,32
0,0.5,1,0,0.689453125,32
21,0.5,2,1,0.775390625,32
42,0.5,2,1,0.65625,32
14,1,2,1,0.6796875,32
7,1,2,0,0.7109375,32
0,0.5,1,0,0.607421875,32
35,1,2,1,0.630859375,32
35,1,2,1,1.099609375,32
14,0.5,2,1,1,32
0,0.5,1,0,1.037109375,32
21,0.5,2,1,0.73046875,32
21,0.5,2,1,0.75,32
21,1,2,1,0.765625,32
21,0.5,2,1,0.56640625,32
7,1,2,0,0.751953125,32
28,0.5,2,1,0.708984375,32
42,1,2,1,0.787109375,32
0,1,1,0,0.697265625,32
14,0.5,2,1,1.123046875,32
14,1,2,0,1.4921875,32
28,0.5,2,1,0.642578125,32
28,1,2,1,0.771484375,32
0,0.5,1,0,0.681640625,32
42,1,2,1,0.701171875,32
28,1,2,1,0.689453125,32
0,1,1,0,0.5859375,32
0,1,1,0,0.70703125,32
0,1,1,0,0.646484375,32
0,0.5,1,0,1.00390625,32
28,1,2,1,0.556640625,32
14,0.5,2,0,0.689453125,32
35,0.5,2,1,0.62890625,32
35,1,2,1,0.69140625,32
21,1,2,1,0.654296875,32
0,0.5,1,0,0.703125,32
28,1,2,1,0.623046875,32
21,0.5,2,1,0.580078125,32
0,0.5,1,0,0.650390625,32
0,0.5,1,0,0.650390625,32
21,0.5,2,1,0.625,32
0,1,1,0,0.595703125,32
0,0.5,1,0,0.443359375,32
0,0.5,1,0,0.62109375,32
0,1,1,0,0.59375,32
21,1,2,1,0.455078125,32
0,1,1,0,0.697265625,32
28,1,2,1,0.720703125,32
0,1,1,0,0.796875,32
0,1,1,0,0.646484375,32
28,0.5,2,1,0.59375,32
35,1,2,1,0.740234375,32
35,0.5,2,1,0.544921875,32
0,1,1,0,0.875,32
0,0.5,1,0,0.646484375,32
21,0.5,2,1,0.884765625,32
21,1,2,1,0.736328125,32
7,1,2,0,0.552734375,32
0,0.5,1,0,0.697265625,32
0,0.5,1,0,0.75390625,32
0,0.5,1,0,0.595703125,32
28,0.5,2,1,0.546875,32
7,0.5,2,0,0.642578125,32
0,0.5,1,0,0.5703125,32
7,1,2,0,0.880859375,32
0,1,1,0,3.248046875,32
35,0.5,2,1,0.693359375,32
0,1,1,0,0.650390625,32
35,0.5,2,1,1.12109375,32
0,1,1,0,0.611328125,32
14,1,2,1,0.763671875,32
28,1,2,1,0.587890625,32
0,1,1,0,0.681640625,32
35,0.5,2,1,0.64453125,32
0,1,1,0,0.5078125,32
14,1,2,1,0.603515625,32
7,0.5,2,0,0.66796875,32
28,1,2,1,0.54296875,32
35,1,2,1,0.599609375,32
0,1,1,0,0.5078125,32
0,0.5,1,0,0.587890625,32
42,0.5,2,1,0.681640625,32
35,1,2,1,0.609375,32
0,1,1,0,0.525390625,32
35,0.5,2,1,0.64453125,32
0,0.5,1,0,0.517578125,32
0,0.5,1,0,0.466796875,32
7,1,2,0,0.677734375,32
0,0.5,1,0,0.673828125,32
7,0.5,2,0,0.544921875,32
7,0.5,2,0,0.5625,32
7,0.5,2,0,0.47265625,32
21,1,2,1,0.5703125,32
28,1,2,1,0.6328125,32
0,0.5,1,0,0.494140625,32
28,0.5,2,1,0.5390625,32
28,0.5,2,1,0.716796875,32
21,1,2,1,0.484375,32
0,0.5,1,0,0.541015625,32
14,0.5,2,0,0.453125,32
21,1,2,1,1.013671875,32
21,1,2,1,0.826171875,32
35,0.5,2,1,0.583984375,32
28,0.5,2,1,0.607421875,32
0,0.5,1,0,0.619140625,32
0,1,1,0,0.54296875,32
35,1,2,0,0.9296875,32
0,1,1,0,0.572265625,32
0,0.5,1,0,0.65234375,32
21,0.5,2,1,0.787109375,32
0,0.5,1,0,0.736328125,32
28,0.5,2,0,0.517578125,32
21,0.5,2,0,0.845703125,32
21,1,2,1,0.755859375,32
0,1,1,0,0.552734375,32
0,1,1,0,0.50390625,32
0,1,1,0,0.53125,32
21,0.5,2,1,0.7109375,32
0,1,1,0,0.783203125,32
0,0.5,1,0,0.59765625,32
21,0.5,2,0,0.646484375,32
35,0.5,2,1,0.599609375,32
21,0.5,2,1,0.822265625,32
0,0.5,1,0,0.607421875,32
7,1,2,0,0.521484375,32
0,0.5,1,0,0.638671875,32
0,0.5,1,0,0.51171875,32
0,1,1,0,0.451171875,32
7,1,2,0,0.49609375,32
14,0.5,2,0,0.513671875,32
0,0.5,1,0,0.4296875,32
42,1,2,1,0.6328125,32
0,0.5,1,0,0.666015625,32
35,1,2,1,0.560546875,32
0,0.5,1,0,0.61328125,32
7,0.5,2,0,0.58203125,32
0,1,1,0,0.5234375,32
42,1,2,1,0.51171875,32
0,0.5,1,0,0.474609375,32
14,1,2,0,0.953125,32
0,0.5,1,0,0.626953125,32
14,0.5,2,0,0.638671875,32
21,0.5,2,1,0.642578125,32
0,1,1,0,0.52734375,32
42,1,2,1,0.59765625,32
0,0.5,1,0,0.505859375,32
0,1,1,0,0.52734375,32
0,0.5,1,0,0.533203125,32
0,1,1,0,0.466796875,32
0,0.5,1,0,0.47265625,32
14,1,2,0,0.609375,32
14,0.5,2,0,0.693359375,32
14,0.5,2,0,0.654296875,32
0,0.5,1,0,0.59765625,32
7,1,2,0,0.537109375,32
0,1,1,0,0.564453125,32
0,1,1,0,0.564453125,32
14,1,2,0,0.685546875,32
0,0.5,1,0,0.58984375,32
42,0.5,2,1,0.482421875,32
42,0.5,2,1,0.53515625,32
0,1,1,0,0.65625,32
0,0.5,1,0,0.666015625,32
0,0.5,1,0,0.60546875,32
0,0.5,1,0,0.546875,32
0,1,1,0,0.623046875,32
0,0.5,1,0,0.576171875,32
35,0.5,2,1,0.638671875,32
0,0.5,1,0,0.41015625,32
0,1,1,0,0.501953125,32
0,1,1,0,0.517578125,32
28,0.5,2,1,0.470703125,32
0,0.5,1,0,0.568359375,32
42,1,2,1,0.666015625,32
0,1,1,0,0.466796875,32
0,0.5,1,0,0.490234375,32
28,1,2,1,0.572265625,32
7,0.5,2,0,0.576171875,32
14,1,2,1,0.908203125,32
0,0.5,1,0,0.548828125,32
0,0.5,1,0,0.576171875,32
0,0.5,1,0,0.4921875,32
0,1,1,0,0.5859375,32
35,0.5,2,1,0.744140625,32
7,1,2,0,0.681640625,32
0,1,1,0,0.521484375,32
7,1,2,0,0.521484375,32
14,0.5,2,0,0.453125,32
21,1,2,1,0.751953125,32
0,1,1,0,0.453125,32
0,1,1,0,0.44140625,32
14,1,2,1,0.69921875,32
0,1,1,0,0.55078125,32
0,1,1,0,0.498046875,32
0,0.5,1,0,0.4375,32
0,1,1,0,0.46484375,32
0,0.5,1,0,0.466796875,32
0,1,1,0,0.5546875,32
7,0.5,2,0,0.3984375,32
0,0.5,1,0,0.482421875,32
0,1,1,0,0.48828125,32
0,1,1,0,0.470703125,32
21,1,2,1,0.580078125,32
28,0.5,2,1,0.517578125,32
35,1,2,1,0.474609375,32
7,0.5,2,0,0.646484375,32
28,0.5,2,1,0.4765625,32
21,1,2,1,0.57421875,32
0,1,1,0,0.64453125,32
0,1,1,0,0.703125,32
0,1,1,0,0.55859375,32
28,1,2,1,0.587890625,32
0,0.5,1,0,0.52734375,32
0,0.5,1,0,0.568359375,32
0,1,1,0,0.640625,32
42,0.5,2,1,0.51171875,32
14,0.5,2,0,0.69921875,32
35,1,2,1,0.693359375,32
14,1,2,1,0.953125,32
0,1,1,0,0.521484375,32
7,0.5,2,0,0.525390625,32
0,0.5,1,0,0.578125,32
0,1,1,0,0.642578125,32
0,0.5,1,0,0.53125,32
35,1,2,1,0.708984375,32
0,1,1,0,0.484375,32
0,1,1,0,0.712890625,32
14,1,2,1,0.857421875,32
42,0.5,2,1,0.623046875,32
21,1,2,1,0.5,32
28,0.5,2,1,0.568359375,32
0,1,1,0,0.671875,32
14,0.5,2,0,0.57421875,32
14,0.5,2,0,0.513671875,32
0,0.5,1,0,0.4609375,32
0,0.5,1,0,0.41796875,32
28,1,2,1,0.623046875,32
0,1,1,0,0.640625,32
7,1,2,0,0.552734375,32
0,0.5,1,0,0.70703125,32
21,1,2,1,0.58984375,32
0,1,1,0,0.470703125,32
7,0.5,2,0,0.67578125,32
28,1,2,1,0.7578125,32
7,0.5,2,0,0.48046875,32
0,1,1,0,0.806640625,32
42,1,2,1,0.681640625,32
0,0.5,1,0,0.697265625,32
7,1,2,0,0.537109375,32
14,0.5,2,1,0.7578125,32
14,1,2,1,0.62890625,32
0,1,1,0,0.609375,32
0,1,1,0,0.51171875,32
0,0.5,1,0,0.46875,32
7,0.5,2,0,0.4765625,32
28,0.5,2,1,0.583984375,32
0,1,1,0,0.736328125,32
14,1,2,0,0.6328125,32
28,1,2,1,0.521484375,32
0,0.5,1,0,0.501953125,32
42,1,2,1,0.505859375,32
0,1,1,0,0.505859375,32
0,0.5,1,0,0.396484375,32
21,0.5,2,0,0.486328125,32
42,0.5,2,1,0.6796875,32
0,0.5,1,0,0.5078125,32
14,0.5,2,1,0.47265625,32
0,1,1,0,0.470703125,32
42,0.5,2,1,0.58203125,32
0,0.5,1,0,0.4140625,32
0,0.5,1,0,0.41796875,32
42,0.5,2,1,0.572265625,32
0,0.5,1,0,0.4296875,32
28,1,2,1,0.54296875,32
7,1,2,0,0.40234375,32
21,0.5,2,0,0.435546875,32
7,0.5,2,0,0.376953125,32
21,1,2,1,0.521484375,32
7,0.5,2,0,0.49609375,32
0,0.5,1,0,0.427734375,32
28,0.5,2,1,0.51171875,32
0,0.5,1,0,0.08984375,32
0,1,1,0,0.611328125,32
35,0.5,2,1,0.61328125,32
14,1,2,1,0.802734375,32
7,1,2,0,0.69140625,32
0,1,1,0,0.51953125,32
0,0.5,1,0,0.705078125,32
0,1,1,0,0.494140625,32
14,0.5,2,0,0.5390625,32
0,0.5,1,0,0.607421875,32
0,0.5,1,0,0.541015625,32
21,1,2,1,0.560546875,32
0,1,1,0,0.611328125,32
0,1,1,0,0.541015625,32
0,1,1,0,0.43359375,32
0,0.5,1,0,0.40625,32
0,0.5,1,0,0.54296875,32
0,0.5,1,0,0.435546875,32
0,1,1,0,0.44921875,32
0,0.5,1,0,0.623046875,32
0,0.5,1,0,0.453125,32
0,0.5,1,0,0.583984375,32
0,1,1,0,0.48828125,32
0,1,1,0,0.48046875,32
0,1,1,0,0.556640625,32
14,0.5,2,0,0.513671875,32
0,0.5,1,0,0.611328125,32
