,id,block_id,trial_id,stimulus,response,reaction_time,timestamp,participant_id,d1,ado_type,corr_esp_trial
23946,23947,1,75,"[33, 16, 6, 22, 4, 33, 51, 35]",<,1337.0,2025-01-19 16:09:10.520681,558080,4,20,
23947,23948,1,84,"[24, 40, 35, 59, 55, 75, 49, 39]",<,2881.0,2025-01-19 16:09:14.116529,379914,3,10,
23948,23949,1,143,"[22, 62, 57, 37, 28, 54, 65, 51]",>,881.0,2025-01-19 16:09:17.920982,783768,6,10,
23949,23950,1,76,"[60, 41, 58, 26, 50, 53, 50, 14]",<,1229.0,2025-01-19 16:09:18.893510,558080,2,20,
23950,23951,1,85,"[40, 32, 36, 20, 63, 66, 43, 28]",<,796.0,2025-01-19 16:09:21.558846,379914,7,10,
23951,23952,1,77,"[30, 50, 42, 24, 44, 17, 59, 14]",<,1009.0,2025-01-19 16:09:26.796571,558080,2,20,
23952,23953,1,86,"[40, 55, 54, 75, 29, 58, 77, 60]",>,652.0,2025-01-19 16:09:28.914181,379914,6,10,
23953,23954,1,144,"[58, 74, 59, 30, 69, 46, 31, 57]",>,653.0,2025-01-19 16:09:31.518831,783768,2,10,
23954,23955,1,78,"[48, 29, 18, 45, 6, 48, 48, 38]",<,683.0,2025-01-19 16:09:34.261853,558080,3,20,
23955,23956,1,87,"[41, 49, 30, 49, 62, 50, 59, 84]",>,2078.0,2025-01-19 16:09:37.860192,379914,5,10,
23956,23957,1,145,"[27, 38, 51, 40, 19, 31, 62, 12]",>,2439.0,2025-01-19 16:09:40.388792,783768,6,10,
23957,23958,1,79,"[44, 39, 57, 18, 67, 46, 26, 31]",<,689.0,2025-01-19 16:09:41.865669,558080,0,20,
23958,23959,1,88,"[63, 75, 43, 48, 27, 34, 35, 51]",<,2144.0,2025-01-19 16:09:47.243285,379914,8,10,
23959,23960,1,146,"[48, 43, 44, 59, 85, 31, 59, 55]",>,627.0,2025-01-19 16:09:48.839405,783768,1,10,
23960,23961,1,80,"[1, 39, 45, 27, 14, 16, 12, 6]",<,583.0,2025-01-19 16:09:49.410364,558080,0,20,
23961,23962,1,89,"[90, 51, 61, 50, 72, 38, 61, 49]",>,721.0,2025-01-19 16:09:54.914430,379914,5,10,
23962,23963,1,147,"[35, 5, 12, 32, 47, 23, 6, 40]",<,734.0,2025-01-19 16:09:56.415726,783768,4,10,
23963,23964,1,148,"[50, 37, 20, 48, 34, 41, 46, 76]",>,781.0,2025-01-19 16:10:04.512434,783768,6,10,
23964,23965,1,90,"[34, 56, 56, 49, 72, 19, 41, 49]",<,3738.0,2025-01-19 16:10:07.504364,379914,6,10,
23965,23966,1,149,"[43, 56, 33, 37, 61, 53, 83, 58]",>,702.0,2025-01-19 16:10:12.419250,783768,1,10,
23966,23967,1,91,"[74, 73, 54, 50, 52, 35, 58, 28]",>,3498.0,2025-01-19 16:10:18.061050,379914,4,10,
